segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,label,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,pre_rain_3d_mm,pre_rain_30d_mm,base_NDVI,base_LSWI,base_NDWI,base_slope,base_aspect,base_TWI,base_rain_3d_mm,base_rain_30d_mm
Budameru_Krishna_0060,Budameru_Krishna,overtopping,Krishna,16.578729018864447,80.52349372741318,1,0.44428903118040414,0.27618024376874506,-0.3802607871312138,3.1141669486200394,164.66358934699596,3.0463927103709167,51.59760713566541,110.58784451731896,0.5255367038224077,0.2696703384608038,-0.46139596612133954,3.1141669486200394,164.66358934699596,3.0463927103709167,0.8323914053107728,22.013596151015946
Budameru_Krishna_0061,Budameru_Krishna,overtopping,Krishna,16.577289841973002,80.52314023410518,1,0.352914845679416,0.23681643828324153,-0.3176445173424261,3.942609872842431,175.31421940724263,2.871071617817905,,,0.38869063275529586,0.23727581106611148,-0.36388270718646704,3.942609872842431,175.31421940724263,2.871071617817905,,
Budameru_Krishna_0062,Budameru_Krishna,overtopping,Krishna,16.576687666286876,80.52165671936191,1,0.2005887852421353,0.2010724607238635,-0.1781614922438354,4.120769677045058,154.8118835815123,3.221648141744571,,,0.17855202695633468,0.20527390833914522,-0.17369230627835583,4.120769677045058,154.8118835815123,3.221648141744571,,
Annamayya_Kadapa_0001,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.610248102215962,78.7315335672007,1,0.5041303182762328,0.29028627739153534,-0.4179316982360517,1.895504905071014,157.37424959734494,3.5540250828806186,,,0.6483683294079851,0.2821679637151411,-0.5627061929498393,1.895504905071014,157.37424959734494,3.5540250828806186,,
Annamayya_Kadapa_0002,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.611961306365718,78.73094356739472,1,0.6005042222827288,0.3345309978558255,-0.49768963847301334,1.9489019033674966,177.3882381649585,3.649468222257327,,,0.681439601008718,0.3092446334578925,-0.5914008664971591,1.9489019033674966,177.3882381649585,3.649468222257327,,
Annamayya_Kadapa_0003,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.613674507472167,78.73035355664418,1,0.6477822757039825,0.33142182274251836,-0.5430241771416828,1.8349519301156607,148.45366258357328,3.6726141439828934,,,0.6679156463314104,0.30145649007100084,-0.5878520427161764,1.8349519301156607,148.45366258357328,3.6726141439828934,,
Annamayya_Kadapa_0004,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61539347009718,78.72978189266489,1,0.6499459843025848,0.3289140910135228,-0.5422234323739871,1.6840255746986184,129.93791790716963,3.8191264306850017,,,0.6674948502672754,0.31294540243638064,-0.5790956603675489,1.6840255746986184,129.93791790716963,3.8191264306850017,,
Annamayya_Kadapa_0005,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.617118875935136,78.7292307461029,1,0.587796700965324,0.3234316864245691,-0.498377891255044,1.5912152269399702,142.37920937042452,3.797031143617624,,,0.6080818423065332,0.31032333784040156,-0.5123300719028431,1.5912152269399702,142.37920937042452,3.797031143617624,,
Annamayya_Kadapa_0006,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61884109334686,78.72866950453381,1,0.569355381424232,0.3300060383665953,-0.469229967893239,1.5869543989844743,126.7110145493604,3.7708234255848545,43.643882870544104,228.5798410125004,0.4953089424672191,0.2610841432484593,-0.42825058152583445,1.5869543989844743,126.7110145493604,3.7708234255848545,11.373828872535796,59.70246668543311
Annamayya_Kadapa_0007,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.620556032376928,78.7280851966363,1,0.5094606880077722,0.27844820196888825,-0.4174760487857559,1.6179643641689045,119.24535025628502,3.831608572329338,,,0.6299974561507452,0.31361857806686344,-0.5450242251087861,1.6179643641689045,119.24535025628502,3.831608572329338,,
Annamayya_Kadapa_0008,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.62226756003178,78.7274900769922,1,0.3837904829554951,0.20198133664280823,-0.30365461458107496,1.6776964372864818,129.488140556369,3.7551228451368868,,,0.5926799214839344,0.2777979570522066,-0.5061924264527976,1.6776964372864818,129.488140556369,3.7551228451368868,,
Annamayya_Kadapa_0009,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.623979040913245,78.72689481385649,1,0.33081582359946204,0.18940310549374853,-0.25587522317156813,1.3922401171303076,119.67486578818936,4.063355998193632,,,0.5556992926499554,0.23445165102464824,-0.4813656773975041,1.3922401171303076,119.67486578818936,4.063355998193632,,
Annamayya_Kadapa_0010,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.625690449795263,78.72629933074431,1,0.31038355101541165,0.15330780098562957,-0.24592001226553983,1.7352438607625835,134.17404677049254,3.9980592079416954,,,0.45031979496016905,0.2030808563304355,-0.393473817591606,1.7352438607625835,134.17404677049254,3.9980592079416954,,
Annamayya_Kadapa_0011,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.627401830367349,78.72570376012668,1,0.3880522324702331,0.15869500837780656,-0.33615084805257184,1.5993555316863581,156.55248510887603,3.9336626979232174,,,0.4766783986289897,0.12892502346103976,-0.45334398066182885,1.5993555316863581,156.55248510887603,3.9336626979232174,,
Annamayya_Kadapa_0012,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.629013945518006,78.72516263835372,1,0.5019489380477534,0.21146864766356488,-0.44648918671134175,1.4860168871101567,158.30767729025328,3.8596494230491487,43.643882870544104,228.5798410125004,0.43259274268941356,0.08608143050355878,-0.4312724239771998,1.4860168871101567,158.30767729025328,3.8596494230491487,11.373828872535796,59.70246668543311
Rayalacheruvu_Tirupati_0001,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000003499387,79.88092364400342,1,0.3864441677584271,0.07487405660707999,-0.38568672095209094,3.530658294908272,236.6575591091926,2.8885126066895244,,,0.1852262602051447,0.0787603231720647,-0.17316776117090665,3.530658294908272,236.6575591091926,2.8885126066895244,,
Rayalacheruvu_Tirupati_0002,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000094815566,79.88277093284147,1,0.6972760739389297,0.3124401359095605,-0.5660712894358639,11.341198979591839,268.3450255102041,1.707902053194425,,,0.4037440032437501,0.2139006683486697,-0.3407375691625728,11.341198979591839,268.3450255102041,1.707902053194425,,
Rayalacheruvu_Tirupati_0003,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000141082514,79.88461822278607,1,0.6936788054890722,0.30537241218762484,-0.5659895003015416,14.670591120922246,274.2596026490065,1.377377075381379,,,0.5715722051564012,0.26770792065988325,-0.47044197166025786,14.670591120922246,274.2596026490065,1.377377075381379,,
Rayalacheruvu_Tirupati_0004,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000173794695,79.88646551383519,1,0.7234775060454282,0.30672231745675027,-0.5988199532431069,12.303468917128702,153.38741965556156,1.639368274598111,,,0.45741999193464,0.20439951910493312,-0.37518252526126367,12.303468917128702,153.38741965556156,1.639368274598111,,
Rayalacheruvu_Tirupati_0005,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000192952102,79.8883128059868,1,0.7313227959189456,0.3127065791241678,-0.598973207117107,12.594800098111357,101.74280107922492,1.6057308862868813,,,0.5855636213909421,0.2637766929286403,-0.47568015235576727,12.594800098111357,101.74280107922492,1.6057308862868813,,
Rayalacheruvu_Tirupati_0006,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000019855471,79.89016009923887,1,0.7291124193581974,0.3314536300039478,-0.6147670061314382,14.034925929559508,67.7880408123222,1.4588043162481374,,,0.5602314606438629,0.2526104969961843,-0.4600721424262566,14.034925929559508,67.7880408123222,1.4588043162481374,,
Rayalacheruvu_Tirupati_0007,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000190602508,79.89200739358934,1,0.7138671217592623,0.3335419218007155,-0.6091194559171567,13.299303375196232,90.80960557299842,1.5517339878145568,,,0.49413488487410884,0.2710960638047984,-0.3978467649750876,13.299303375196232,90.80960557299842,1.5517339878145568,,
Rayalacheruvu_Tirupati_0008,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000169095478,79.8938546890362,1,0.6880456375364811,0.322917884609857,-0.5500256934570409,7.722358481310711,131.23050132443845,2.192062321968339,,,0.5444259301432872,0.2922839837078365,-0.442709620740129,7.722358481310711,131.23050132443845,2.192062321968339,,
Rayalacheruvu_Tirupati_0009,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000013403361,79.89570198557742,1,0.6991896830926476,0.32625011346785404,-0.5534341098659301,3.3278881530537157,151.63463330880552,3.0427549577758266,,,0.6347661435813309,0.2984863881900038,-0.5149606835422582,3.3278881530537157,151.63463330880552,3.0427549577758266,,
Rayalacheruvu_Tirupati_0010,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000085416873,79.89754928321094,1,0.7180683468036793,0.3278246292900343,-0.5638533794313095,2.215245756891985,172.9871480427744,3.4459535785751836,,,0.682096895242073,0.3122939913861014,-0.5403596949823152,2.215245756891985,172.9871480427744,3.4459535785751836,,
Rayalacheruvu_Tirupati_0011,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440156752868182,79.89923646614702,1,0.7033806646610482,0.30114978208672516,-0.5566353268242492,2.2141665849112138,142.72451682527222,3.4524628587609247,,,0.6915042420348784,0.2868376541139097,-0.5618964672560908,2.2141665849112138,142.72451682527222,3.4524628587609247,,
Rayalacheruvu_Tirupati_0012,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.441217529398877,79.90000000380736,1,0.6954784570855526,0.29081182705584374,-0.5514535892998811,2.218809792474121,145.7527841828975,3.4383516675701755,,,0.6864176175947159,0.2701707897527538,-0.5586230860371456,2.218809792474121,145.7527841828975,3.4383516675701755,,
Rayalacheruvu_Tirupati_0013,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.443025693066398,79.9000000085509,1,0.7242275057345948,0.3209771222527972,-0.5685619858373333,2.1586047880690744,150.10002943485082,3.5215553449251455,,,0.7168159752066733,0.3049315023070985,-0.5768209405804073,2.1586047880690744,150.10002943485082,3.5215553449251455,,
Rayalacheruvu_Tirupati_0014,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.444833856479535,79.9000000122058,1,0.731631183555221,0.3338508616536397,-0.5727534382626254,3.0016193139997056,154.6124932528583,3.1893775006471428,,,0.7289551782673481,0.31916725504484766,-0.5895783455262911,3.0016193139997056,154.6124932528583,3.1893775006471428,,
Rayalacheruvu_Tirupati_0015,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.446642019638245,79.90000001477203,1,0.7535990379144074,0.366283400404132,-0.5931172710234938,6.089834167402611,181.90947895201654,2.534687424718051,6.191548705054117,247.0409069749735,0.7511116476517419,0.34844707832583893,-0.6062606675890316,6.089834167402611,181.90947895201654,2.534687424718051,3.6291659268385956,181.1360606091732
Rayalacheruvu_Tirupati_0016,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.448450182542496,79.90000001624959,1,0.7388801186592796,0.3474339149711991,-0.5976692668576105,8.672356288012562,208.86467529919568,2.0022926002742483,,,0.7321474354627188,0.3264697506738366,-0.5983275516692435,8.672356288012562,208.86467529919568,2.0022926002742483,,
Rayalacheruvu_Tirupati_0017,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.450258345192255,79.90000001663847,1,0.7244065956380673,0.32098791977733543,-0.5967513696687333,10.743216055743659,181.32783747975853,1.7429705866022878,,,0.7078255852104864,0.30214073008908054,-0.5818919925652393,10.743216055743659,181.32783747975853,1.7429705866022878,,
Rayalacheruvu_Tirupati_0018,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.452066507587492,79.90000001593866,1,0.7622689297486273,0.34326506951646973,-0.6385503479278078,10.937822054276882,163.31093880355303,1.7579070225755749,,,0.7046661427266313,0.3140158927089233,-0.5741117347860091,10.937822054276882,163.31093880355303,1.7579070225755749,,
Rayalacheruvu_Tirupati_0019,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.453874669728172,79.90000001415011,1,0.7693010360524365,0.35348291262200193,-0.6282188463830493,11.732084171285628,77.5380389463874,1.7834785537017475,,,0.5819555333395267,0.29224672435553933,-0.4614301589067456,11.732084171285628,77.5380389463874,1.7834785537017475,,
Rayalacheruvu_Tirupati_0020,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.455682831614265,79.90000001127285,1,0.7961829723961499,0.374276027146497,-0.6534955581513361,12.239258387286641,151.90160878948404,1.6444638229487305,6.191548705054117,247.0409069749735,0.5769055322721246,0.29273879543625086,-0.47005193273468787,12.239258387286641,151.90160878948404,1.6444638229487305,3.6291659268385956,181.1360606091732
Rayalacheruvu_Tirupati_0021,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45749099324573,79.90000000730683,1,0.7470086774243486,0.3187624086046018,-0.6305497345867157,10.750098154691795,171.17383195916761,1.7932375530306657,,,0.6770216131679911,0.29751270603440927,-0.5624770110977562,10.750098154691795,171.17383195916761,1.7932375530306657,,
Rayalacheruvu_Tirupati_0022,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.459197541142954,79.89989617712934,1,0.7599244019205205,0.31878836556924645,-0.6377593391156219,11.474592897783005,109.03315675887771,1.743150449825612,,,0.6734292241061939,0.2673429193602092,-0.5557541963932342,11.474592897783005,109.03315675887771,1.743150449825612,,
Rayalacheruvu_Tirupati_0023,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000004245571,79.89886862217622,1,0.7554277838996448,0.31703924278838846,-0.6383090546894745,13.105513587756304,112.65495928578437,1.5545822365830897,,,0.6405148149078549,0.26005221158461717,-0.5308603983450918,13.105513587756304,112.65495928578437,1.5545822365830897,,
Rayalacheruvu_Tirupati_0024,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000100837814,79.89702117046504,1,0.6993110326567917,0.2811486400044698,-0.604280839077084,16.817776033747,197.17010840241335,1.306138297061751,,,0.5460747922504979,0.24307286194289038,-0.45403424637070244,16.817776033747,197.17010840241335,1.306138297061751,,
Rayalacheruvu_Tirupati_0025,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000014564414,79.89517371984472,1,0.7322453322555795,0.3154306598337572,-0.6158976057735226,15.243646354626634,178.8107153370621,1.4292838343593581,,,0.4014205063360838,0.2386746537332374,-0.3224246794108085,15.243646354626634,178.8107153370621,1.4292838343593581,,
Rayalacheruvu_Tirupati_0026,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000017687471,79.89332627031727,1,0.7543078414105967,0.33049276698072605,-0.629858687008942,15.401893456293541,183.21269498675565,1.386223245167728,,,0.31696646271186074,0.21763836227956887,-0.2522530280462473,15.401893456293541,183.21269498675565,1.386223245167728,,
Rayalacheruvu_Tirupati_0027,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000194529544,79.89147882188476,1,0.7700109247496257,0.3469602930078425,-0.6357059356186465,16.865067686874625,205.53825779870513,1.2607559280654943,,,0.3738271106350392,0.24679109359440274,-0.3020694603975277,16.865067686874625,205.53825779870513,1.2607559280654943,,
Rayalacheruvu_Tirupati_0028,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000019860865,79.88963137454921,1,0.770857729948269,0.35601653807567435,-0.630835987085373,16.00078489085112,211.47637969094927,1.380384277942403,,,0.6282397011805886,0.2803165075934622,-0.5252386511265138,16.00078489085112,211.47637969094927,1.380384277942403,,
Rayalacheruvu_Tirupati_0029,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000189112039,79.88778392831267,1,0.7597043072847788,0.3495168932071678,-0.6185623008502208,12.041251778093889,128.01240986903423,1.6603497804011018,,,0.7357236834377878,0.29548538803058044,-0.60104451103406,12.041251778093889,128.01240986903423,1.6603497804011018,,
Rayalacheruvu_Tirupati_0030,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000016603974,79.88593648317715,1,0.7614872581428979,0.35651534344606445,-0.6258120121946862,13.057585716387894,117.84068278805121,1.63144777087192,,,0.7071830632527284,0.3146097253031726,-0.5734779723305948,13.057585716387894,117.84068278805121,1.63144777087192,,
Rayalacheruvu_Tirupati_0031,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000129391764,79.8840890391447,1,0.75233505564358,0.34171019474115216,-0.6188199291731301,15.80154019718448,146.5487810859862,1.3533987854309713,,,0.70937390009294,0.299046412893544,-0.5892348196160014,15.80154019718448,146.5487810859862,1.3533987854309713,,
Rayalacheruvu_Tirupati_0032,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000079168122,79.88224159621734,1,0.7301321899986647,0.33545059452649184,-0.5959438788998113,19.092023937996675,63.817521828706006,1.106400589647315,,,0.6246329773505788,0.25763773935396445,-0.5237174263977681,19.092023937996675,63.817521828706006,1.106400589647315,,
Rayalacheruvu_Tirupati_0033,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.459740873643648,79.88065893767205,1,0.7036887358442614,0.3274073541785931,-0.5777631369931215,15.784018444030217,145.30462081820858,1.4488640247227533,,,0.6016746988370666,0.2500221495229741,-0.513033817066783,15.784018444030217,145.30462081820858,1.4488640247227533,,
Rayalacheruvu_Tirupati_0034,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.458577621876858,79.88000000447967,1,0.6982366659613277,0.32929385853780513,-0.5703744354954964,15.38162994946274,218.69898434816747,1.412692987571332,,,0.6641415870173918,0.2755686707463515,-0.5573056390964914,15.38162994946274,218.69898434816747,1.412692987571332,,
Rayalacheruvu_Tirupati_0035,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.456769472038783,79.88000000918399,1,0.6758769350460093,0.3204150126595429,-0.5527088871987689,14.528448106729446,219.48199921522462,1.3863965838991779,6.191548705054117,247.0409069749735,0.5779227773350644,0.24217467471334372,-0.4937205582250025,14.528448106729446,219.48199921522462,1.3863965838991779,3.6291659268385956,181.1360606091732
Rayalacheruvu_Tirupati_0036,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.454961321946241,79.88000001277976,1,0.642858217723582,0.2972022710981325,-0.5289559528802905,13.152774370799191,159.20281607221705,1.5803136621718032,,,0.68664236384877,0.2839839610512157,-0.5787289006960143,13.152774370799191,159.20281607221705,1.5803136621718032,,
Rayalacheruvu_Tirupati_0037,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45315317159927,79.880000015267,1,0.6393713934680162,0.3046601649995413,-0.5249404037853537,14.36132103248601,119.70610462263221,1.5054174805491212,,,0.6352863008062778,0.27905609216553257,-0.5273710069049969,14.36132103248601,119.70610462263221,1.5054174805491212,,
Rayalacheruvu_Tirupati_0038,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.451345020997904,79.88000001664574,1,0.6429260296878558,0.292683796211474,-0.5483078389386634,13.864662022956928,248.38977729814573,1.4674900888326956,,,0.5957921815505227,0.2513964241769827,-0.5041504254825225,13.864662022956928,248.38977729814573,1.4674900888326956,,
Rayalacheruvu_Tirupati_0039,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.449536870142172,79.88000001691596,1,0.6831814231417017,0.3258594914206288,-0.5608821803112458,13.11588088112643,216.2626208114605,1.5385900936488655,,,0.6873035195435694,0.3023466107469958,-0.5715661260972703,13.11588088112643,216.2626208114605,1.5385900936488655,,
Rayalacheruvu_Tirupati_0040,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.447728719032112,79.88000001607772,1,0.6743260398973966,0.34215085396595907,-0.5452142983624576,11.497006869479883,276.4320902845927,1.7376119550239308,,,0.6721979466042733,0.3116966839894156,-0.5506590778583793,11.497006869479883,276.4320902845927,1.7376119550239308,,
Rayalacheruvu_Tirupati_0041,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.445920567667757,79.88000001413101,1,0.7216906231124463,0.33822276273430085,-0.588850971675686,13.23600686779495,248.64096149129264,1.4763597717016337,6.191548705054117,247.0409069749735,0.6060791513058957,0.29573214736388614,-0.49746537296101917,13.23600686779495,248.64096149129264,1.4763597717016337,3.6291659268385956,181.1360606091732
Rayalacheruvu_Tirupati_0042,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.444112416049135,79.88000001107586,1,0.6482165634987402,0.25945623454618877,-0.5414944114240297,7.637870983566344,227.68108903605594,2.1598067569804082,,,0.5728823124806074,0.2271174086065459,-0.48042115142727415,7.637870983566344,227.68108903605594,2.1598067569804082,,
Rayalacheruvu_Tirupati_0043,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44230426417628,79.88000000691228,1,0.3866162503223905,0.0858036997118589,-0.39920808691598453,3.2852796859666347,231.6754170755644,2.9278743053012564,,,0.287973316359938,0.046832707783210796,-0.2831828405642717,3.2852796859666347,231.6754170755644,2.9278743053012564,,
Rayalacheruvu_Tirupati_0044,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440700094091314,79.88000000229049,1,0.2180049133568361,-0.00878076877021032,-0.28171593273419454,2.631385249521566,235.8821335688699,3.1751357940767995,,,0.1794274645797066,0.018461013550426945,-0.1953280775688987,2.631385249521566,235.8821335688699,3.1751357940767995,,
