segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom,canal_type_encoded,label,OT_risk,SP_risk,SL_risk,V_score_physical,cv_group,V_score_ml,V_score_final,alert_tier
Budameru_Krishna_0042,Budameru_Krishna,overtopping,Krishna,16.599067947835696,80.54040355401456,200.0,0.2097319427816147,0.1715838186544617,-0.1685662183869527,3.956200145032633,150.61169929900896,3.0600858205275494,0.2585303835536657,0.1607255189538507,-0.2390724287778371,-0.0487984407720509,0.010858299700611,0.0705062103908844,-8.077598015840971,-14.145025655256084,6.067427639415119,0.0431495521811035,143.64,169.95,170.31,250.15,143.64,142.41000000000005,1,1,0.7888212657009808,0.5416663504074408,0.47882628381159903,0.6248182998758963,Budameru,0.93973917,0.7822787337830868,RED
Budameru_Krishna_0043,Budameru_Krishna,overtopping,Krishna,16.59783624535879,80.539038037238,200.0,0.1601259581286538,0.1300833917070112,-0.1373102340304978,5.495892132225015,146.31533926155038,2.604778629545586,0.1319086075314542,0.1341838107628237,-0.1269304263494887,0.0282173505971995,-0.0041004190558124,-0.0103798076810091,-7.136930240155921,-13.697204159291964,6.560273919136052,0.0547798066595059,143.64,169.95,170.31,250.39,143.64,142.67,1,1,0.7707578861085423,0.49893190064177056,0.41738874940307313,0.587276507018805,Budameru,0.93973917,0.763507837354541,RED
Budameru_Krishna_0044,Budameru_Krishna,overtopping,Krishna,16.59669495354362,80.53758394470591,200.0,0.1772791527502374,0.1137078897309103,-0.1630386611851899,4.193560862419028,136.4858358309967,2.868081658200131,0.1216289718679528,0.1103751489624506,-0.1254696961154443,0.0556501808822846,0.0033327407684597,-0.0375689650697456,-7.19212763660574,-13.916046149534862,6.72391851292912,0.1008787950409316,143.64,169.95,170.31,250.63,143.64,142.93,1,1,0.7758792341714678,0.4866896070252651,0.41891407439834893,0.5854215747270171,Budameru,0.93973917,0.7625803712086471,RED
Budameru_Krishna_0045,Budameru_Krishna,overtopping,Krishna,16.59555386030876,80.53612966832206,200.0,0.2713857607195529,0.1518656258554704,-0.2447916205091494,3.2807467234124856,146.8011800551336,3.0360338892505627,0.2530493115122995,0.1524797186620491,-0.2512544429641687,0.0183364492072533,-0.0006140928065786,0.0064628224550193,-8.734249401703533,-14.77804035325672,6.043790951553191,0.1472521806385081,143.64,169.95,170.31,250.9,143.64,143.21,1,1,0.7996952613729016,0.5016671516057961,0.43913044761405884,0.605244219514704,Budameru,0.93973917,0.7724916936024906,RED
Budameru_Krishna_0046,Budameru_Krishna,overtopping,Krishna,16.594412757216144,80.53467540918999,200.0,0.377611273832644,0.2413484382138281,-0.3269076460083535,4.1580169286578,157.33557436517535,2.7300607126384406,0.3831393904815786,0.2513392158050617,-0.3564934609133723,-0.0055281166489345,-0.0099907775912335,0.0295858149050188,-9.674279651761958,-16.349559714019364,6.675280062257406,0.1972805189783687,143.64,169.95,170.31,251.12,143.64,143.46,1,1,0.8190140281109994,0.5449992296927872,0.42364995364475244,0.6242678300480635,Budameru,0.93973917,0.7820034988691703,RED
Budameru_Krishna_0047,Budameru_Krishna,overtopping,Krishna,16.593352274358327,80.53316207730653,200.0,0.3635987290777097,0.2335952139360222,-0.3119391547616301,3.15201314708299,174.43955725264632,3.1223703386051294,0.3305542948585896,0.2221431116268282,-0.3149259888175506,0.03304443421912,0.0114521023091939,0.0029868340559204,-7.175558593730713,-14.734886039978088,7.559327446247364,0.0711676479436159,143.64,169.95,170.31,251.35,143.64,143.7,1,1,0.7786006266321281,0.5884293826066049,0.4424953125984272,0.6280143627147698,Budameru,0.93973917,0.7838767652025235,RED
Budameru_Krishna_0048,Budameru_Krishna,overtopping,Krishna,16.592539048576175,80.53151563444155,200.0,0.3613919561375931,0.2281616194670824,-0.3024750027092182,2.272670146945089,186.11262567672085,3.3709213192819103,0.3595350792565085,0.2315561193126165,-0.3210188574974588,0.0018568768810845,-0.003394499845534,0.0185438547882406,-9.36195540826266,-16.1620819767549,6.800126568492233,0.1282172474541313,143.64,169.95,170.31,251.51,143.64,143.87,1,1,0.7978039381994948,0.54279771186743,0.4712968745617713,0.6269249930738412,Budameru,0.93973917,0.7833320803820591,RED
Budameru_Krishna_0049,Budameru_Krishna,overtopping,Krishna,16.592045411693668,80.52973494289152,200.0,0.4053945772753961,0.2702648327936021,-0.3422252915762589,1.9721080872045245,169.64987673418082,3.551836311940648,0.4024122003532626,0.2623286521854155,-0.3511683496876899,0.0029823769221335,0.0079361806081865,0.008943058111431,-10.98840265141195,-16.91412626930615,5.925723617894201,0.2344183048662584,143.64,169.95,170.31,251.72,143.64,144.09,1,1,0.8234695672531808,0.577291424901419,0.4890027966289451,0.6536905247740052,Budameru,0.93973917,0.7967148462321412,RED
Budameru_Krishna_0050,Budameru_Krishna,overtopping,Krishna,16.59156877834162,80.52794558135074,200.0,0.4000658469161698,0.2652155759348966,-0.3389534311403372,2.133384883046589,174.26783297892916,3.6201920941058505,0.3620632534960109,0.2548773925503838,-0.3362129477892173,0.0380025934201589,0.0103381833845128,-0.0027404833511199,-10.988585388510478,-16.737689409237763,5.749104020727293,0.2375673991965801,143.64,169.95,170.31,251.92,143.64,144.32999999999998,1,1,0.821250192134554,0.5783759864071449,0.4872959764161754,0.6527556662003662,Budameru,0.93973917,0.7962474169453216,RED
Budameru_Krishna_0051,Budameru_Krishna,overtopping,Krishna,16.59072792251611,80.52632143675584,200.0,0.3128219694408687,0.1981182409343763,-0.2661369881187656,2.3234896085065246,183.6957950700821,3.460602426027597,0.2659281411699307,0.1755593579819083,-0.2608027043955518,0.046893828270938,0.0225588829524679,-0.0053342837232138,-11.175959940199837,-17.161356914106932,5.985396973907081,0.2369913633824604,143.64,169.95,170.31,252.22,143.64,144.61,1,1,0.8204191741554867,0.520250546484035,0.46669700304415984,0.6269296116926469,Budameru,0.93973917,0.783334389691462,RED
Budameru_Krishna_0052,Budameru_Krishna,overtopping,Krishna,16.58964542809705,80.52482061575718,200.0,0.270739284578805,0.1811091859645546,-0.2285504372198524,2.368166658610856,177.62477645125432,3.384294627680544,0.2243879720391164,0.1616927770771011,-0.2141922503557785,0.0463513125396886,0.0194164088874534,-0.0143581868640738,-10.566210672147802,-16.6973770670408,6.131166394892994,0.2555280971311916,143.64,169.95,170.31,252.45,143.64,144.86,1,1,0.8229776577598543,0.510907589585537,0.4578743713721286,0.6224773123019118,Budameru,0.93973917,0.7811082399960945,RED
Budameru_Krishna_0053,Budameru_Krishna,overtopping,Krishna,16.58895829804557,80.52388563502913,200.0,0.2946354867066484,0.2027105236818972,-0.2479691938924823,2.1400599497195896,164.63126087797332,3.4594383746301025,0.2558968210572388,0.1786553559092135,-0.2390288892249656,0.0387386656494096,0.0240551677726836,-0.0089403046675166,-10.531576808962088,-17.07066288069048,6.539086071728378,0.2552519654594662,143.64,169.95,170.31,252.53,143.64,144.98000000000002,1,1,0.8243209918260163,0.5277606626869455,0.466532942359165,0.6310778642606287,Budameru,0.93973917,0.7854085159754529,RED
Budameru_Krishna_0054,Budameru_Krishna,overtopping,Krishna,16.58837019861329,80.52312722468832,200.0,0.2718014299750373,0.1807618278886074,-0.2341577096960857,1.9724424676078132,160.10679752465674,3.527765244376802,0.242590724088061,0.1478713154014466,-0.2346886197135982,0.0292107058869763,0.0328905124871607,0.0005309100175125,-9.829080537176688,-16.716906619174758,6.887826081998067,0.1993942127988656,143.64,169.95,170.31,252.62,143.64,145.07,1,1,0.8119779269373296,0.5225520944968971,0.4760554648737719,0.6266982700672888,Budameru,0.93973917,0.7832187188787829,RED
Budameru_Krishna_0055,Budameru_Krishna,overtopping,Krishna,16.587159998826184,80.52214959083162,200.0,0.2629300084934449,0.1891898966814232,-0.2296703213485881,2.6453499613302403,166.53924980665124,3.2181733127886543,0.2600722063283499,0.1832373639039795,-0.2506170973289879,0.002857802165095,0.0059525327774437,0.0209467759803998,-9.228189778877562,-16.26322725649682,7.035037477619248,0.0763248909797856,143.64,169.95,170.31,252.74,143.64,145.21,1,1,0.7846648010004805,0.5146046195462958,0.45761232131007246,0.6083806175689138,Budameru,0.93973917,0.7740598926295954,RED
Budameru_Krishna_0056,Budameru_Krishna,overtopping,Krishna,16.58550523492243,80.52187718558541,200.0,0.392582761747361,0.2371917753024264,-0.3438675768928168,2.827316224445411,158.698322942342,3.1537138848345445,0.3946279290239235,0.2236142158824405,-0.3610205719779701,-0.0020451672765625,0.0135775594199859,0.0171529950851533,-9.920833718855215,-16.33216873390226,6.411335015047058,0.0383458646616541,143.64,169.95,170.31,252.91,143.64,145.39,1,1,0.7735967426543405,0.5641777805350934,0.4542562871694825,0.6204649920413895,Budameru,0.93973917,0.7801020798658334,RED
Budameru_Krishna_0057,Budameru_Krishna,overtopping,Krishna,16.583728408103912,80.5221391450493,200.0,0.4558462076405169,0.257061740294592,-0.3963436490772404,2.5720156650389203,173.04917081661267,3.367357654329099,0.474221285751967,0.2144753092294338,-0.4347480252714857,-0.0183750781114501,0.0425864310651581,0.0384043761942453,-9.646953205267897,-15.840174423556428,6.193221218288532,0.0483105277855347,143.64,169.95,170.31,253.01,143.64,145.43,1,1,0.7817969611391195,0.6181200273822081,0.48348447018532226,0.6499319115857511,Budameru,0.93973917,0.7948355396380141,RED
Budameru_Krishna_0058,Budameru_Krishna,overtopping,Krishna,16.581978559077633,80.52225215062936,200.0,0.4427981578425766,0.2590517869597252,-0.3721773496825232,2.3471805783924946,183.41933455846788,3.32726935522426,0.4769435225063784,0.2487346956735665,-0.4272535552037126,-0.0341453646638017,0.0103170912861586,0.0550762055211894,-9.949867931363908,-15.699024389289049,5.7491564579251335,0.1231552490816523,143.64,169.95,170.31,253.06,143.64,145.44,1,1,0.8060129330701704,0.5934240280234967,0.4805020680153704,0.6502291000401346,Budameru,0.93973917,0.7949841338652058,RED
Budameru_Krishna_0059,Budameru_Krishna,overtopping,Krishna,16.580354619795422,80.52274743625102,200.0,0.438611056172805,0.2656537186369102,-0.3730194305016044,2.471091559508846,182.60069612298176,3.2841752842682155,0.5066701075501142,0.2534784280854973,-0.4486245299586771,-0.0680590513773091,0.0121752905514128,0.0756050994570726,-9.912335427685864,-15.682782371549774,5.770446943863895,0.0646373947413645,143.64,169.95,170.31,253.31,143.64,145.60000000000002,1,1,0.7958553347128292,0.6016302395604508,0.4898233073391439,0.6513685445660754,Budameru,0.93973917,0.7955538561281763,RED
Budameru_Krishna_0060,Budameru_Krishna,overtopping,Krishna,16.578729018864447,80.52349372741318,200.0,0.4442890311804041,0.276180243768745,-0.3802607871312138,3.1141669486200394,164.66358934699596,3.0463927103709167,0.5255367038224077,0.2696703384608038,-0.4613959661213395,-0.0812476726420035,0.0065099053079412,0.0811351789901257,-9.808347997091085,-15.91687596334322,6.108527966252143,0.0802733074063728,143.64,169.95,170.31,253.51,143.64,145.70999999999998,1,1,0.8014495858848354,0.6017739660203301,0.47512689220835946,0.6499824455131396,Budameru,0.93973917,0.7948608066017083,RED
Budameru_Krishna_0061,Budameru_Krishna,overtopping,Krishna,16.577289841973002,80.52314023410518,200.0,0.352914845679416,0.2368164382832415,-0.3176445173424261,3.942609872842431,175.31421940724263,2.871071617817905,0.3886906327552958,0.2372758110661114,-0.363882707186467,-0.0357757870758798,-0.0004593727828699,0.0462381898440409,-11.25865314705579,-17.781958358637418,6.523305211581638,0.1888697894284486,143.64,169.95,170.31,253.49,143.64,145.68,1,1,0.8211366357621125,0.5237693304578644,0.4494785146057154,0.6241435486165264,Budameru,0.93973917,0.7819413581534018,RED
Budameru_Krishna_0062,Budameru_Krishna,overtopping,Krishna,16.576687666286876,80.52165671936191,196.77682019100573,0.2005887852421353,0.2010724607238635,-0.1781614922438354,4.120769677045058,154.8118835815123,3.221648141744571,0.1785520269563346,0.2052739083391452,-0.1736923062783558,0.0220367582858006,-0.0042014476152817,-0.0044691859654795,-13.057533933088733,-20.47497998482253,7.417446051733815,0.3481764844942081,143.64,169.95,170.31,253.6,143.64,145.85,1,1,0.8501435906942019,0.43624009434376143,0.4756422600261504,0.6116520343045349,Budameru,0.93973917,0.775695600997406,RED
Annamayya_Kadapa_0001,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.610248102215962,78.7315335672007,200.0,0.5041303182762328,0.2902862773915353,-0.4179316982360517,1.895504905071014,157.37424959734494,3.5540250828806186,0.6483683294079851,0.2821679637151411,-0.5627061929498393,-0.1442380111317522,0.0081183136763942,0.1447744947137875,-9.446767969942494,-15.969947733346508,6.523179763404007,0.0,115.57,195.94,253.03,238.2,115.57,176.35,2,1,0.7584171837863962,0.604167097524166,0.5433882924264762,0.6506724307546357,Annamayya,0.93973917,0.7952057992224564,RED
Annamayya_Kadapa_0002,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.611961306365718,78.73094356739472,200.0,0.6005042222827288,0.3345309978558255,-0.4976896384730133,1.9489019033674968,177.3882381649585,3.649468222257327,0.681439601008718,0.3092446334578925,-0.5914008664971591,-0.0809353787259892,0.025286364397933,0.0937112280241457,-10.043170841571667,-16.790066776263124,6.746895934691461,0.0,115.57,195.94,253.03,238.0,115.57,176.02,2,1,0.7450658585085066,0.6443129496146982,0.5326974808721335,0.6567102459865803,Annamayya,0.93973917,0.7982247068384287,RED
Annamayya_Kadapa_0003,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.613674507472169,78.73035355664418,200.0,0.6477822757039825,0.3314218227425183,-0.5430241771416828,1.8349519301156607,148.45366258357328,3.672614143982893,0.6679156463314104,0.3014564900710008,-0.5878520427161764,-0.0201333706274279,0.0299653326715175,0.0448278655744935,-10.59028641347748,-16.670346208952004,6.080059795474526,0.0,115.57,195.94,253.03,237.77,115.57,175.70000000000002,2,1,0.7322845048064592,0.6478412512962453,0.5108706937121797,0.6473759133043144,Annamayya,0.93973917,0.7935575404972958,RED
Annamayya_Kadapa_0004,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61539347009718,78.72978189266489,200.0,0.6499459843025848,0.3289140910135228,-0.5422234323739871,1.6840255746986184,129.93791790716963,3.8191264306850017,0.6674948502672754,0.3129454024363806,-0.5790956603675489,-0.0175488659646906,0.0159686885771421,0.0368722279935618,-10.425455571480551,-16.50549259261226,6.080037021131705,0.0,115.57,195.94,253.03,237.34,115.57,175.13,2,1,0.7302043733925878,0.6357107528674821,0.5261347261885451,0.6461141944077902,Annamayya,0.93973917,0.7929266810490336,RED
Annamayya_Kadapa_0005,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.617118875935136,78.7292307461029,200.0,0.587796700965324,0.3234316864245691,-0.498377891255044,1.5912152269399702,142.37920937042452,3.797031143617624,0.6080818423065332,0.3103233378404015,-0.5123300719028431,-0.0202851413412091,0.0131083485841675,0.013952180647799,-10.115091724115551,-16.720401402450165,6.605309678334615,0.0,115.57,195.94,253.03,236.93,115.57,174.61,2,1,0.7242115525776205,0.6237013528034029,0.5227729890564013,0.6386733417763396,Annamayya,0.93973917,0.7892062547333083,RED
Annamayya_Kadapa_0006,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61884109334686,78.72866950453381,200.0,0.569355381424232,0.3300060383665953,-0.469229967893239,1.5869543989844743,126.7110145493604,3.7708234255848554,0.4953089424672191,0.2610841432484593,-0.4282505815258344,0.0740464389570129,0.068921895118136,-0.0409793863674045,-9.766568983249533,-16.638178946247255,6.8716099629977245,0.0,115.57,195.94,253.03,236.66,115.57,174.23,2,1,0.7098487969846073,0.6816847257294868,0.483850314349933,0.6434917513866466,Annamayya,0.93973917,0.7916154595384619,RED
Annamayya_Kadapa_0007,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.620556032376928,78.7280851966363,200.0,0.5094606880077722,0.2784482019688882,-0.4174760487857559,1.6179643641689043,119.24535025628502,3.831608572329338,0.6299974561507452,0.3136185780668634,-0.5450242251087861,-0.1205367681429729,-0.0351703760979751,0.1275481763230302,-9.268910682496587,-15.569680595883002,6.300769913386413,0.0,115.57,195.94,253.03,236.45,115.57,173.92999999999998,2,1,0.7539130814230793,0.5605219337420061,0.5653735954169139,0.6390913082331624,Annamayya,0.93973917,0.7894152379617198,RED
Annamayya_Kadapa_0008,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.62226756003178,78.7274900769922,200.0,0.3837904829554951,0.2019813366428082,-0.3036546145810749,1.6776964372864818,129.488140556369,3.755122845136887,0.5926799214839344,0.2777979570522066,-0.5061924264527976,-0.2088894385284393,-0.0758166204093983,0.2025378118717226,-9.183802439919615,-15.357672060946529,6.173869621026913,0.0,115.57,195.94,253.03,236.11,115.57,173.43,2,1,0.7735203467154912,0.45762388013509,0.5898204082424605,0.6170315987940931,Annamayya,0.93973917,0.7783853832421851,RED
Annamayya_Kadapa_0009,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.623979040913245,78.72689481385649,200.0,0.330815823599462,0.1894031054937485,-0.2558752231715681,1.3922401171303076,119.67486578818936,4.063355998193632,0.5556992926499554,0.2344516510246482,-0.4813656773975041,-0.2248834690504934,-0.0450485455308997,0.2254904542259359,-9.876382457335886,-17.220533055758473,7.344150598422592,0.0014099171402542,115.57,195.94,253.03,235.92,115.57,173.14,2,1,0.779895751316246,0.43822340560506745,0.6305355881115781,0.6229703895161666,Annamayya,0.93973917,0.7813547786032218,RED
Annamayya_Kadapa_0010,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.625690449795265,78.72629933074431,200.0,0.3103835510154116,0.1533078009856295,-0.2459200122655398,1.7352438607625835,134.17404677049254,3.998059207941696,0.450319794960169,0.2030808563304355,-0.393473817591606,-0.1399362439447574,-0.0497730553448059,0.1475538053260661,-10.530365387542616,-17.424334858643107,6.893969471100488,0.0531531922276196,75.69,134.09,205.54,235.44,75.69,172.51999999999998,2,1,0.5674930364090925,0.3967156707843551,0.5959724427493411,0.5148408100254966,Annamayya,0.93973917,0.7272899888578869,RED
Annamayya_Kadapa_0011,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.627401830367347,78.72570376012668,200.0,0.3880522324702331,0.1586950083778065,-0.3361508480525718,1.599355531686358,156.55248510887603,3.9336626979232174,0.4766783986289897,0.1289250234610397,-0.4533439806618288,-0.0886261661587565,0.0297699849167668,0.117193132609257,-9.230382149994666,-16.29150575777329,7.061123607778614,0.0,75.69,134.09,205.54,234.99,75.69,171.96,2,1,0.5454528134254117,0.49510983817429494,0.5661309814728792,0.5330023140993877,Annamayya,0.93973917,0.7363707408948323,RED
Annamayya_Kadapa_0012,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.629013945518006,78.72516263835372,175.5064517401047,0.5019489380477534,0.2114686476635648,-0.4464891867113417,1.486016887110157,158.30767729025328,3.8596494230491487,0.4325927426894135,0.0860814305035587,-0.4312724239771998,0.0693561953583398,0.1253872171600061,-0.0152167627341419,-8.390797141771667,-15.423851150171652,7.033054008399993,0.0,75.69,134.09,205.54,234.52,75.69,171.41000000000005,2,1,0.5108320831559233,0.646281528567066,0.4953001317416219,0.5543564011962478,Annamayya,0.93973917,0.7470477844432625,RED
Rayalacheruvu_Tirupati_0001,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000003499387,79.88092364400342,200.0,0.3864441677584271,0.0748740566070799,-0.3856867209520909,3.530658294908272,236.6575591091926,2.8885126066895244,0.1852262602051447,0.0787603231720647,-0.1731677611709066,0.2012179075532824,-0.0038862665649847,-0.2125189597811843,-9.075336227419491,-16.012133175169907,6.936796947750415,0.0,0.23,2.01,8.73,437.59,0.23,162.01999999999998,3,1,0.04688257727183452,0.538100428166995,0.355618156928284,0.29599271999925303,Rayalacheruvu,0.93973917,0.6178659438447651,AMBER
Rayalacheruvu_Tirupati_0002,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000094815566,79.88277093284147,200.0,0.6972760739389297,0.3124401359095605,-0.5660712894358639,11.34119897959184,268.3450255102041,1.707902053194425,0.4037440032437501,0.2139006683486697,-0.3407375691625728,0.2935320706951795,0.0985394675608908,-0.2253337202732911,-9.527724558541571,-15.745951175347567,6.2182266168060165,0.0,0.23,2.01,8.73,438.45,0.23,162.44,3,1,0.04353194879112525,0.8537247229555374,0.30089640735893997,0.39144053439062315,Rayalacheruvu,0.93973917,0.6655898510404501,AMBER
Rayalacheruvu_Tirupati_0003,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000141082514,79.88461822278607,200.0,0.6936788054890722,0.3053724121876248,-0.5659895003015416,14.670591120922246,274.2596026490065,1.377377075381379,0.5715722051564012,0.2677079206598832,-0.4704419716602578,0.122106600332671,0.0376644915277415,-0.0955475286412837,-9.390877739208838,-15.864202382071904,6.473324642863059,0.0,0.23,2.01,8.73,439.19,0.23,162.8,3,1,0.0774666688627839,0.7903483760534185,0.37900943404521703,0.40236095767511426,Rayalacheruvu,0.93973917,0.6710500626826956,AMBER
Rayalacheruvu_Tirupati_0004,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000173794695,79.88646551383519,200.0,0.7234775060454282,0.3067223174567502,-0.5988199532431069,12.303468917128702,153.38741965556156,1.639368274598111,0.45741999193464,0.2043995191049331,-0.3751825252612636,0.2660575141107881,0.1023227983518171,-0.2236374279818432,-6.7772044615445,-13.890148611558145,7.112944150013647,0.0,0.23,2.01,8.73,439.87,0.23,163.13,3,1,0.043975472122430095,0.8884726035276307,0.31862744732929493,0.40821246191596644,Rayalacheruvu,0.93973917,0.6739758148031217,AMBER
Rayalacheruvu_Tirupati_0005,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000192952102,79.8883128059868,200.0,0.7313227959189456,0.3127065791241678,-0.598973207117107,12.594800098111357,101.74280107922492,1.605730886286881,0.5855636213909421,0.2637766929286403,-0.4756801523557672,0.1457591745280034,0.0489298861955275,-0.1232930547613397,-7.507108915792175,-14.193571697635385,6.686462781843214,0.0,0.23,2.01,8.73,440.61,0.23,163.5,3,1,0.07021214779019859,0.8402594028631717,0.3644774791849194,0.41329501991441936,Rayalacheruvu,0.93973917,0.6765170938023483,AMBER
Rayalacheruvu_Tirupati_0006,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000019855471,79.89016009923887,200.0,0.7291124193581974,0.3314536300039478,-0.6147670061314382,14.034925929559508,67.7880408123222,1.4588043162481374,0.5602314606438629,0.2526104969961843,-0.4600721424262566,0.1688809587143345,0.0788431330077634,-0.1546948637051816,-6.730225573995817,-13.951726228627386,7.221500654631565,0.0,0.23,2.01,8.73,441.3,0.23,163.82999999999998,3,1,0.06200163184198129,0.889628013439398,0.36115884888828076,0.426460169662652,Rayalacheruvu,0.93973917,0.6830996686764645,AMBER
Rayalacheruvu_Tirupati_0007,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000190602508,79.89200739358934,200.0,0.7138671217592623,0.3335419218007155,-0.6091194559171567,13.299303375196232,90.80960557299842,1.5517339878145568,0.4941348848741088,0.2710960638047984,-0.3978467649750876,0.2197322368851534,0.0624458579959171,-0.211272690942069,-5.987965554827317,-13.568624792647586,7.580659237820265,0.0,0.23,2.01,8.73,442.01,0.23,164.18,3,1,0.04720843461965871,0.8845133803651579,0.34156794393701145,0.4138550429599216,Rayalacheruvu,0.93973917,0.6767971053250994,AMBER
Rayalacheruvu_Tirupati_0008,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000169095478,79.8938546890362,200.0,0.6880456375364811,0.322917884609857,-0.5500256934570409,7.722358481310711,131.23050132443845,2.192062321968339,0.5444259301432872,0.2922839837078365,-0.442709620740129,0.1436197073931938,0.0306339009020205,-0.1073160727169119,-6.538913933651624,-13.90292386452086,7.364009930869246,0.0,0.23,2.01,8.73,442.73,0.23,164.53000000000003,3,1,0.0743895907558173,0.8400829495226384,0.35850967318689797,0.41341228693197485,Rayalacheruvu,0.93973917,0.6765757273111259,AMBER
