segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom,canal_type_encoded,label,OT_risk,SP_risk,SL_risk,V_score_physical,cv_group,V_score_ml,V_score_final,alert_tier
Rayalacheruvu_Tirupati_0009,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000013403361,79.89570198557742,200.0,0.6991896830926476,0.326250113467854,-0.5534341098659301,3.327888153053716,151.63463330880552,3.0427549577758266,0.6347661435813309,0.2984863881900038,-0.5149606835422582,0.0644235395113167,0.0277637252778502,-0.0384734263236719,-7.109699966587438,-13.93000948023563,6.820309513648203,0.0,0.23,2.01,8.73,443.27,0.23,164.79999999999995,3,1,0.09238962531242607,0.840393035091638,0.4234434885017032,0.43695428453246954,Rayalacheruvu,0.93973917,0.6883467261113734,AMBER
Rayalacheruvu_Tirupati_0010,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000085416871,79.89754928321094,200.0,0.7180683468036793,0.3278246292900343,-0.5638533794313095,2.215245756891985,172.9871480427744,3.445953578575184,0.682096895242073,0.3122939913861014,-0.5403596949823152,0.0359714515616063,0.0155306379039328,-0.0234936844489943,-7.614710361731469,-14.057366920554974,6.442656558823503,0.0,0.23,2.01,8.73,443.98,0.23,165.14000000000004,3,1,0.09630632354411627,0.8288113902633848,0.46711006989554005,0.44538403348371614,Rayalacheruvu,0.93973917,0.6925616005869966,AMBER
Rayalacheruvu_Tirupati_0011,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440156752868182,79.89923646614702,200.0,0.7033806646610482,0.3011497820867251,-0.5566353268242492,2.2141665849112138,142.72451682527222,3.4524628587609247,0.6915042420348784,0.2868376541139097,-0.5618964672560908,0.0118764226261698,0.0143121279728154,0.0052611404318415,-7.384378242920507,-13.987106570374715,6.602728327454202,0.0,0.23,2.01,8.73,444.33,0.23,165.31,3,1,0.1038247422662516,0.8049290634183955,0.4769919218782085,0.4425030495724912,Rayalacheruvu,0.93973917,0.6911211086313842,AMBER
Rayalacheruvu_Tirupati_0012,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.441217529398877,79.90000000380736,200.0,0.6954784570855526,0.2908118270558437,-0.5514535892998811,2.218809792474121,145.7527841828975,3.4383516675701755,0.6864176175947159,0.2701707897527538,-0.5586230860371456,0.0090608394908366,0.0206410373030899,0.0071694967372645,-7.585429062650077,-13.786026544018736,6.200597481368661,0.0,0.23,2.01,8.73,444.56,0.23,165.39999999999998,3,1,0.10432371319842235,0.8052342917040457,0.47632120704089465,0.44264178913600855,Rayalacheruvu,0.93973917,0.6911904784131429,AMBER
Rayalacheruvu_Tirupati_0013,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.443025693066398,79.9000000085509,200.0,0.7242275057345948,0.3209771222527972,-0.5685619858373333,2.1586047880690744,150.10002943485082,3.521555344925145,0.7168159752066733,0.3049315023070985,-0.5768209405804073,0.0074115305279215,0.0160456199456986,0.008258954743074,-7.454934398072963,-13.805845051038476,6.350910652965502,0.0,0.23,2.01,8.73,444.7,0.23,165.39,3,1,0.10460856979211758,0.8283512442492366,0.48659112056128484,0.453414143544401,Rayalacheruvu,0.93973917,0.6965766556173391,AMBER
Rayalacheruvu_Tirupati_0014,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.444833856479535,79.9000000122058,200.0,0.731631183555221,0.3338508616536397,-0.5727534382626254,3.0016193139997056,154.6124932528583,3.1893775006471428,0.7289551782673481,0.3191672550448476,-0.5895783455262911,0.0026760052878729,0.014683606608792,0.0168249072636657,-7.408369088334624,-14.031403263692274,6.6230341753576525,0.0,0.23,2.01,8.73,444.97,0.23,165.46000000000004,3,1,0.10684827801745479,0.8347540603958282,0.4599796231108281,0.44989813812322876,Rayalacheruvu,0.93973917,0.6948186529067529,AMBER
Rayalacheruvu_Tirupati_0015,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.446642019638244,79.90000001477203,200.0,0.7535990379144074,0.366283400404132,-0.5931172710234938,6.089834167402611,181.9094789520165,2.534687424718051,0.7511116476517419,0.3484470783258389,-0.6062606675890316,0.0024873902626655,0.017836322078293,0.0131433965655378,-7.831208794207377,-14.41214029753016,6.580931503322791,0.0,0.23,2.01,8.73,445.07,0.23,165.42000000000002,3,1,0.10588568690193757,0.8600281662245663,0.4280724441086349,0.4503822439665319,Rayalacheruvu,0.93973917,0.6950607058284045,AMBER
Rayalacheruvu_Tirupati_0016,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.448450182542496,79.90000001624959,200.0,0.7388801186592796,0.3474339149711991,-0.5976692668576105,8.672356288012562,208.86467529919568,2.0022926002742483,0.7321474354627188,0.3264697506738366,-0.5983275516692435,0.0067326831965608,0.0209641642973624,0.0006582848116329,-7.876269703045237,-14.899213454523132,7.022943751477883,0.0,0.23,2.01,8.73,445.32,0.23,165.32999999999998,3,1,0.10262125046918186,0.8364946254428427,0.40166697470760626,0.43423836276956923,Rayalacheruvu,0.93973917,0.6869887652299231,AMBER
Rayalacheruvu_Tirupati_0017,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.450258345192257,79.90000001663847,200.0,0.7244065956380673,0.3209879197773354,-0.5967513696687333,10.74321605574366,181.32783747975853,1.7429705866022878,0.7078255852104864,0.3021407300890805,-0.5818919925652393,0.0165810104275808,0.0188471896882548,-0.014859377103494,-7.634260492500427,-14.483149604853311,6.84888911235289,0.0,0.23,2.01,8.73,445.55,0.23,165.32,3,1,0.09856390425511356,0.8185414076258108,0.39954296098579456,0.42580079461752784,Rayalacheruvu,0.93973917,0.6827699811539025,AMBER
Rayalacheruvu_Tirupati_0018,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.452066507587492,79.90000001593866,200.0,0.7622689297486273,0.3432650695164697,-0.6385503479278078,10.937822054276882,163.31093880355303,1.7579070225755749,0.7046661427266313,0.3140158927089233,-0.5741117347860091,0.0576027870219959,0.0292491768075464,-0.0644386131417987,-7.176340971167394,-14.0240977126059,6.847756741438507,0.0,0.23,2.01,8.73,445.73,0.23,165.3,3,1,0.08560060303508116,0.857242394227002,0.38929333210138406,0.43159841221882916,Rayalacheruvu,0.93973917,0.6856687899545532,AMBER
Rayalacheruvu_Tirupati_0019,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.453874669728172,79.90000001415011,200.0,0.7693010360524365,0.3534829126220019,-0.6282188463830493,11.732084171285628,77.5380389463874,1.7834785537017477,0.5819555333395267,0.2922467243555393,-0.4614301589067456,0.1873455027129098,0.0612361882664626,-0.1667886874763036,-7.294829044672041,-14.093384480658,6.798555435985957,0.0,0.23,2.01,8.73,445.92,0.23,165.28000000000003,3,1,0.058839504044652616,0.8943840792147679,0.357104424522216,0.42584633547358386,Rayalacheruvu,0.93973917,0.6827927515819305,AMBER
Rayalacheruvu_Tirupati_0020,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.455682831614263,79.90000001127285,200.0,0.7961829723961499,0.374276027146497,-0.6534955581513361,12.23925838728664,151.90160878948404,1.6444638229487305,0.5769055322721246,0.2927387954362508,-0.4700519327346878,0.2192774401240252,0.0815372317102461,-0.1834436254166482,-7.34873693014836,-14.144196581190933,6.795459651042588,0.0,0.23,2.01,8.73,446.21,0.23,165.34999999999997,3,1,0.054484798434529316,0.9310201763876439,0.33580235532039493,0.43160156993958587,Rayalacheruvu,0.93973917,0.6856703688149315,AMBER
Rayalacheruvu_Tirupati_0021,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45749099324573,79.90000000730683,200.0,0.7470086774243486,0.3187624086046018,-0.6305497345867157,10.750098154691797,171.1738319591676,1.7932375530306657,0.6770216131679911,0.2975127060344092,-0.5624770110977562,0.0699870642563574,0.0212497025701925,-0.0680727234889595,-7.5717258297926335,-14.541988792496682,6.970262962704051,0.0,0.23,2.01,8.73,446.4,0.23,165.32,3,1,0.08465040551568645,0.818166644682341,0.3860052393056381,0.41671979767150347,Rayalacheruvu,0.93973917,0.6782294826808903,AMBER
Rayalacheruvu_Tirupati_0022,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.459197541142954,79.89989617712934,200.0,0.7599244019205205,0.3187883655692464,-0.6377593391156219,11.474592897783005,109.03315675887772,1.743150449825612,0.6734292241061939,0.2673429193602092,-0.5557541963932342,0.0864951778143265,0.0514454462090372,-0.0820051427223876,-6.288321469678063,-12.924150151544683,6.635828681866617,0.0,0.23,2.01,8.73,446.81,0.23,165.3,3,1,0.08100754689827729,0.8768283402591445,0.38555431691133923,0.4356815170778463,Rayalacheruvu,0.93973917,0.6877103423840617,AMBER
Rayalacheruvu_Tirupati_0023,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000004245571,79.89886862217622,200.0,0.7554277838996448,0.3170392427883884,-0.6383090546894745,13.105513587756304,112.65495928578436,1.5545822365830897,0.6405148149078549,0.2600522115846171,-0.5308603983450918,0.1149129689917899,0.0569870312037713,-0.1074486563443827,-5.835593671259224,-12.63978581501628,6.804192143757056,0.0,0.23,2.01,8.73,446.72,0.23,165.21000000000004,3,1,0.0743549246004449,0.8856333116002779,0.37811439251442025,0.43424222702888027,Rayalacheruvu,0.93973917,0.6869906973595787,AMBER
Rayalacheruvu_Tirupati_0024,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000100837814,79.89702117046504,200.0,0.6993110326567917,0.2811486400044698,-0.604280839077084,16.817776033747,197.17010840241332,1.306138297061751,0.5460747922504979,0.2430728619428903,-0.4540342463707024,0.1532362404062938,0.0380757780615794,-0.1502465927063815,-6.780139268288308,-14.00628632135744,7.226147053069128,0.0,0.23,2.01,8.73,446.13,0.23,164.95,3,1,0.06316470496439143,0.8091145437934295,0.39426132970793765,0.4070213047404413,Rayalacheruvu,0.93973917,0.6733802362153591,AMBER
Rayalacheruvu_Tirupati_0025,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000014564414,79.89517371984472,200.0,0.7322453322555795,0.3154306598337572,-0.6158976057735226,15.243646354626634,178.8107153370621,1.429283834359358,0.4014205063360838,0.2386746537332374,-0.3224246794108085,0.3308248259194957,0.0767560061005197,-0.2934729263627141,-7.398082541081161,-14.535909688363809,7.137827147282649,0.0,0.23,2.01,8.73,445.69,0.23,164.76,3,1,0.025715840193796,0.865048213094467,0.3167615743551505,0.39224360424936944,Rayalacheruvu,0.93973917,0.6659913859698232,AMBER
Rayalacheruvu_Tirupati_0026,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000017687471,79.89332627031727,200.0,0.7543078414105967,0.330492766980726,-0.629858687008942,15.40189345629354,183.21269498675565,1.386223245167728,0.3169664627118607,0.2176383622795688,-0.2522530280462473,0.4373413786987359,0.1128544047011571,-0.3776056589626947,-8.095239340140195,-14.77913304713244,6.68389370699224,0.0,0.23,2.01,8.73,445.12,0.23,164.5,3,1,0.003717962809897505,0.9064702408386929,0.2738264245806024,0.3872083755626521,Rayalacheruvu,0.93973917,0.6634737716264646,AMBER
Rayalacheruvu_Tirupati_0027,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000194529544,79.89147882188476,200.0,0.7700109247496257,0.3469602930078425,-0.6357059356186465,16.865067686874625,205.53825779870516,1.2607559280654943,0.3738271106350392,0.2467910935944027,-0.3020694603975277,0.3961838141145865,0.1001691994134397,-0.3336364752211188,-7.533667687033865,-14.10230255554418,6.568634868510316,0.0,0.23,2.01,8.73,444.51,0.23,164.25,3,1,0.015214424207580833,0.922539199441177,0.29783046893873494,0.403432106722128,Rayalacheruvu,0.93973917,0.6715856372062026,AMBER
Rayalacheruvu_Tirupati_0028,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000019860865,79.88963137454921,200.0,0.770857729948269,0.3560165380756743,-0.630835987085373,16.00078489085112,211.47637969094927,1.380384277942403,0.6282397011805886,0.2803165075934622,-0.5252386511265138,0.1426180287676803,0.0757000304822121,-0.1055973359588592,-8.311562684705283,-15.156240982165809,6.844678297460519,0.0,0.23,2.01,8.73,444.02,0.23,164.06,3,1,0.074838982559583,0.8881054663835607,0.39403694179568133,0.43928174170699974,Rayalacheruvu,0.93973917,0.6895104546986384,AMBER
Rayalacheruvu_Tirupati_0029,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000018911204,79.88778392831267,200.0,0.7597043072847788,0.3495168932071678,-0.6185623008502208,12.041251778093889,128.01240986903423,1.6603497804011018,0.7357236834377878,0.2954853880305804,-0.60104451103406,0.0239806238469909,0.0540315051765873,-0.0175177898161608,-7.632135771691722,-14.448925952969676,6.816790181277945,0.0,0.23,2.01,8.73,443.4,0.23,163.79999999999995,3,1,0.09786881882187215,0.8756223155117029,0.4079913203635682,0.44761316804873685,Rayalacheruvu,0.93973917,0.6936761678695069,AMBER
Rayalacheruvu_Tirupati_0030,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000016603974,79.88593648317715,200.0,0.7614872581428979,0.3565153434460644,-0.6258120121946862,13.057585716387894,117.8406827880512,1.63144777087192,0.7071830632527284,0.3146097253031726,-0.5734779723305948,0.0543041948901694,0.0419056181428918,-0.0523340398640913,-7.210317192353451,-14.16231699963829,6.951999807284828,0.0,0.23,2.01,8.73,442.76,0.23,163.53999999999996,3,1,0.08876554146651733,0.8760543936123292,0.4099624413231144,0.4446158646817007,Rayalacheruvu,0.93973917,0.6921775161859889,AMBER
Rayalacheruvu_Tirupati_0031,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000129391764,79.8840890391447,200.0,0.75233505564358,0.3417101947411521,-0.6188199291731301,15.80154019718448,146.5487810859862,1.3533987854309713,0.70937390009294,0.299046412893544,-0.5892348196160014,0.04296115555064,0.0426637818476081,-0.0295851095571286,-7.10676306119192,-13.82004566551606,6.713282604324144,0.0,0.23,2.01,8.73,441.92,0.23,163.2,3,1,0.09471362093621392,0.8691666407125386,0.4247265436094602,0.44827540852623915,Rayalacheruvu,0.93973917,0.6940072881082582,AMBER
Rayalacheruvu_Tirupati_0032,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000079168122,79.88224159621734,200.0,0.7301321899986647,0.3354505945264918,-0.5959438788998113,19.092023937996675,63.817521828706006,1.106400589647315,0.6246329773505788,0.2576377393539644,-0.5237174263977681,0.1054992126480859,0.0778128551725274,-0.0722264525020431,-6.247837860995102,-13.079287380708063,6.831449519712964,0.0,0.23,2.01,8.73,441.3,0.23,162.93,3,1,0.08356434520726642,0.9090484083179339,0.4248579092665327,0.4578071583108166,Rayalacheruvu,0.93973917,0.6987731630005468,AMBER
Rayalacheruvu_Tirupati_0033,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.459740873643648,79.88065893767205,200.0,0.7036887358442614,0.3274073541785931,-0.5777631369931215,15.784018444030217,145.30462081820858,1.448864024722753,0.6016746988370666,0.2500221495229741,-0.513033817066783,0.1020140370071948,0.077385204655619,-0.0647293199263385,-7.411328725782014,-14.265534022632078,6.85420529685006,0.0,0.23,2.01,8.73,440.62,0.23,162.66000000000005,3,1,0.08552459299709297,0.8781158479503977,0.4144454611347789,0.4451617492651711,Rayalacheruvu,0.93973917,0.6924504584777241,AMBER
Rayalacheruvu_Tirupati_0034,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.458577621876858,79.88000000447967,200.0,0.6982366659613277,0.3292938585378051,-0.5703744354954964,15.38162994946274,218.69898434816747,1.412692987571332,0.6641415870173918,0.2755686707463515,-0.5573056390964914,0.0340950789439359,0.0537251877914536,-0.0130687963990049,-8.562930262666594,-15.250415296886564,6.687485034219983,0.0,0.23,2.01,8.73,439.87,0.23,162.44,3,1,0.0990320808323633,0.8390009137878425,0.4286017338404967,0.4404135856188144,Rayalacheruvu,0.93973917,0.6900763766545457,AMBER
Rayalacheruvu_Tirupati_0035,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.456769472038784,79.88000000918399,200.0,0.6758769350460093,0.3204150126595429,-0.5527088871987689,14.528448106729446,219.48199921522465,1.386396583899178,0.5779227773350644,0.2421746747133437,-0.4937205582250025,0.0979541577109449,0.0782403379461992,-0.0589883289737663,-8.520248296572055,-15.09868909256955,6.578440795997489,0.0,0.23,2.01,8.73,439.54,0.23,162.41000000000005,3,1,0.08702566887010917,0.8557803032088702,0.38686334110887954,0.4310492089483681,Rayalacheruvu,0.93973917,0.6853941883193226,AMBER
Rayalacheruvu_Tirupati_0036,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45496132194624,79.88000001277976,200.0,0.642858217723582,0.2972022710981325,-0.5289559528802905,13.152774370799191,159.20281607221705,1.5803136621718032,0.68664236384877,0.2839839610512157,-0.5787289006960143,-0.0437841461251879,0.0132183100469168,0.0497729478157238,-8.2645236031358,-14.767215983938398,6.50269238080259,0.0,0.23,2.01,8.73,439.47,0.23,162.40000000000003,3,1,0.11546308147985959,0.7819239214041349,0.44191681762961854,0.4303378094907957,Rayalacheruvu,0.93973917,0.6850384885905364,AMBER
Rayalacheruvu_Tirupati_0037,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45315317159927,79.880000015267,200.0,0.6393713934680162,0.3046601649995413,-0.5249404037853537,14.36132103248601,119.7061046226322,1.5054174805491212,0.6352863008062778,0.2790560921655325,-0.5273710069049969,0.0040850926617383,0.0256040728340087,0.0024306031196432,-7.98550124210473,-14.378730033944928,6.393228791840207,0.0,0.23,2.01,8.73,439.25,0.23,162.33999999999995,3,1,0.10308465204452615,0.8072461090770123,0.4346237441747998,0.43242593503846466,Rayalacheruvu,0.93973917,0.6860825513643709,AMBER
Rayalacheruvu_Tirupati_0038,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.451345020997904,79.88000001664574,200.0,0.6429260296878558,0.292683796211474,-0.5483078389386634,13.864662022956928,248.38977729814573,1.4674900888326956,0.5957921815505227,0.2513964241769827,-0.5041504254825225,0.0471338481373331,0.0412873720344912,-0.0441574134561408,-9.192868330908658,-15.792287569510233,6.599419238601583,0.0,0.23,2.01,8.73,438.85,0.23,162.18,3,1,0.09090345401942643,0.7831727736334392,0.4052179660214852,0.4117763438848456,Rayalacheruvu,0.93973917,0.6757577557875614,AMBER
Rayalacheruvu_Tirupati_0039,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.449536870142172,79.88000001691596,200.0,0.6831814231417017,0.3258594914206288,-0.5608821803112458,13.11588088112643,216.2626208114605,1.5385900936488657,0.6873035195435694,0.3023466107469958,-0.5715661260972703,-0.0041220964018676,0.0235128806736329,0.0106839457860244,-8.01956139821776,-14.666137606407853,6.646576208190094,0.0,0.23,2.01,8.73,438.5,0.23,162.07999999999998,3,1,0.10524262331648734,0.8186822684477659,0.42102726276794006,0.433892658975298,Rayalacheruvu,0.93973917,0.6868159133327876,AMBER
Rayalacheruvu_Tirupati_0040,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.447728719032112,79.88000001607772,200.0,0.6743260398973966,0.342150853965959,-0.5452142983624576,11.497006869479884,276.4320902845927,1.7376119550239308,0.6721979466042733,0.3116966839894156,-0.5506590778583793,0.0021280932931232,0.0304541699765434,0.0054447794959217,-9.102256645396832,-15.1926827695211,6.0904261241242645,0.0,0.23,2.01,8.73,437.9,0.23,161.92999999999995,3,1,0.10387275769959949,0.8293510005546331,0.4169651021865921,0.4360632288206094,Rayalacheruvu,0.93973917,0.6879011982554433,AMBER
Rayalacheruvu_Tirupati_0041,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.445920567667756,79.88000001413101,200.0,0.7216906231124463,0.3382227627343008,-0.588850971675686,13.23600686779495,248.64096149129264,1.4763597717016337,0.6060791513058957,0.2957321473638861,-0.4974653729610191,0.1156114718065505,0.0424906153704147,-0.0913855987146668,-9.661409595964429,-15.762337664949191,6.100928068984773,0.0,0.23,2.01,8.73,437.47,0.23,161.89000000000004,3,1,0.07855487343402252,0.8254600802068119,0.3700220003507574,0.4128384775336825,Rayalacheruvu,0.93973917,0.6762888226119799,AMBER
Rayalacheruvu_Tirupati_0042,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.444112416049135,79.88000001107586,200.0,0.6482165634987402,0.2594562345461887,-0.5414944114240297,7.637870983566344,227.68108903605597,2.159806756980408,0.5728823124806074,0.2271174086065459,-0.4804211514272741,0.0753342510181328,0.0323388259396428,-0.0610732599967555,-8.88631791816714,-14.858177095675604,5.971859177508464,0.0,0.23,2.01,8.73,437.49,0.23,161.93,3,1,0.08648052959339426,0.761612155651989,0.3786492766023236,0.3958187854661348,Rayalacheruvu,0.93973917,0.667778976578206,AMBER
Rayalacheruvu_Tirupati_0043,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44230426417628,79.88000000691228,200.0,0.3866162503223905,0.0858036997118589,-0.3992080869159845,3.2852796859666347,231.6754170755644,2.9278743053012564,0.287973316359938,0.0468327077832107,-0.2831828405642717,0.0986429339624525,0.0389709919286481,-0.1160252463517128,-9.15326765128319,-16.407649781468642,7.254382130185453,0.0017444015612393,0.23,2.01,8.73,437.4,0.23,161.90999999999997,3,1,0.07257523747230865,0.5792294552292291,0.39513167305379804,0.3305433225826031,Rayalacheruvu,0.93973917,0.6351412451364401,AMBER
Rayalacheruvu_Tirupati_0044,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440700094091314,79.88000000229049,154.87502930430492,0.2180049133568361,-0.0087807687702103,-0.2817159327341945,2.631385249521566,235.8821335688699,3.1751357940767995,0.1794274645797066,0.0184610135504269,-0.1953280775688987,0.0385774487771295,-0.0272417823206372,-0.0863878551652958,-9.775617320526912,-17.13693338059931,7.361316060072403,0.011269509111518,0.23,2.01,8.73,437.2,0.23,161.82999999999998,3,1,0.08285149799520883,0.41868071230536447,0.43842317773555384,0.2892846429388496,Rayalacheruvu,0.93973917,0.6145119053145633,AMBER
control_Krishna_001,control_Krishna,none,Krishna Right Flood Bank,15.7942237391231,80.84481558580396,200.0,0.3881813687036692,0.2010671233024227,-0.3731170714956106,1.2448553678897298,96.59202096680252,4.228091835597787,,,,0.0,0.0,0.0,-10.162843284037637,-17.527653045971583,7.364809761933949,0.0766543007505823,0.0,0.11,13.2,125.04,0.0,0.0,0,0,0.11923653164859688,0.40462429883614426,0.5645527174257069,0.33045129660851597,Budameru,0.06542856,0.19793992953542291,GREEN
control_Krishna_024,control_Krishna,none,Krishna Right Flood Bank,15.831280341896717,80.8608955620597,200.0,0.2017671130616525,0.1326557208868636,-0.1490913261458669,2.248726284632927,111.22004949294,4.185761021405812,,,,0.0,0.0,0.0,-11.898597985746736,-20.29839726491051,8.399799279163767,0.2900150959672201,0.0,0.11,13.2,127.78,0.0,0.0,0,0,0.17584270491960552,0.29102989593423706,0.5760030869776522,0.3161983172892382,Budameru,0.06542856,0.19081343987578403,GREEN
control_Krishna_047,control_Krishna,none,Krishna Right Flood Bank,15.867784014263448,80.88087778687363,200.0,0.3255445334998577,0.1421493660508518,-0.2826834057201738,2.068814908279142,160.53688246141897,3.572890764965376,,,,0.0,0.0,0.0,-11.545053834022609,-19.2944537843226,7.749399950299988,0.237977140392495,0.0,0.0,0.0,130.86,0.0,0.0,0,0,0.16186823731351457,0.3211245255258944,0.4944483455943369,0.30075296525805306,Budameru,0.060852263,0.18080261419042504,GREEN
control_Krishna_070,control_Krishna,none,Krishna Right Flood Bank,15.90768519632995,80.889885477194,200.0,0.4940531519018944,0.1994197182103244,-0.4588316032542857,1.621137895911141,154.95013823543678,3.9052785875345095,,,,0.0,0.0,0.0,-8.735019059065651,-16.027429248529174,7.292410189463525,0.0109946966757211,0.0,0.0,10.14,143.65,0.0,0.0,0,0,0.10164814146384021,0.445135063781067,0.52951390493885,0.328835005143622,Budameru,0.060852263,0.19484363413320951,GREEN
control_Krishna_093,control_Krishna,none,Krishna Right Flood Bank,15.945933273977534,80.88586570273601,200.0,0.5208311615890528,0.2119724324513471,-0.4891178141409865,1.678306416412047,142.24021533537027,3.719713411228679,,,,0.0,0.0,0.0,-8.843795196496718,-16.281978062277094,7.438182865780375,0.0,0.0,0.0,10.14,152.89,0.0,0.0,0,0,0.09873116834112512,0.4583324620131343,0.5066973546073033,0.3265831676928729,Budameru,0.060852263,0.19371771540783495,GREEN
control_Krishna_116,control_Krishna,none,Krishna Right Flood Bank,15.987002565348872,80.88521114788661,200.0,0.4783226338876026,0.1178731975834691,-0.4490909273056525,2.1296143584768368,192.1029347562455,3.442527447548567,,,,0.0,0.0,0.0,-9.817233000939368,-16.596883022336986,6.779650021397622,0.0,0.0,0.0,10.14,145.27,0.0,0.0,0,0,0.09873116834112512,0.3608812908789462,0.4787661561584749,0.28549245818369995,Budameru,0.060852263,0.17317236065324848,GREEN
